"","j","prior_mu","prior_sigma","prior_weight","log_C","grid","prior_d","post_d"
"6343","4",0.45,10,0.25,-394.246971883003,-26.3131565782891,0.00111059832609155,2.24983084798314e-05
"6344","4",0.45,10,0.25,-394.246971883003,-26.2731365682841,0.00112254846151878,2.31763571593261e-05
"6345","4",0.45,10,0.25,-394.246971883003,-26.2331165582791,0.00113460900939462,2.38734255445292e-05
"6346","4",0.45,10,0.25,-394.246971883003,-26.1930965482741,0.00114678076758335,2.45900031447095e-05
"6347","4",0.45,10,0.25,-394.246971883003,-26.1530765382691,0.00115906453714294,2.53265907652688e-05
"6348","4",0.45,10,0.25,-394.246971883003,-26.1130565282641,0.00117146112230766,2.60837007317105e-05
"6349","4",0.45,10,0.25,-394.246971883003,-26.0730365182591,0.00118397133047036,2.68618571170573e-05
"6350","4",0.45,10,0.25,-394.246971883003,-26.0330165082541,0.00119659597216421,2.76615959727461e-05
"6351","4",0.45,10,0.25,-394.246971883003,-25.9929964982491,0.00120933586104407,2.84834655630239e-05
"6352","4",0.45,10,0.25,-394.246971883003,-25.9529764882441,0.00122219181386733,2.93280266028733e-05
"6353","4",0.45,10,0.25,-394.246971883003,-25.9129564782391,0.00123516465047439,3.01958524994905e-05
"6354","4",0.45,10,0.25,-394.246971883003,-25.8729364682341,0.00124825519376859,3.10875295973418e-05
"6355","4",0.45,10,0.25,-394.246971883003,-25.8329164582291,0.00126146426969573,3.20036574268212e-05
"6356","4",0.45,10,0.25,-394.246971883003,-25.7928964482241,0.00127479270722317,3.29448489565335e-05
"6357","4",0.45,10,0.25,-394.246971883003,-25.7528764382191,0.00128824133831835,3.3911730849224e-05
"6358","4",0.45,10,0.25,-394.246971883003,-25.7128564282141,0.00130181099792695,3.4904943721378e-05
"6359","4",0.45,10,0.25,-394.246971883003,-25.6728364182091,0.00131550252395052,3.59251424065094e-05
"6360","4",0.45,10,0.25,-394.246971883003,-25.6328164082041,0.00132931675722366,3.69729962221596e-05
"6361","4",0.45,10,0.25,-394.246971883003,-25.5927963981991,0.00134325454149075,3.80491892406257e-05
"6362","4",0.45,10,0.25,-394.246971883003,-25.5527763881941,0.00135731672338209,3.91544205634368e-05
"6363","4",0.45,10,0.25,-394.246971883003,-25.5127563781891,0.00137150415238973,4.02894045995938e-05
"6364","4",0.45,10,0.25,-394.246971883003,-25.4727363681841,0.00138581768084265,4.14548713475931e-05
"6365","4",0.45,10,0.25,-394.246971883003,-25.4327163581791,0.00140025816388157,4.26515666812451e-05
"6366","4",0.45,10,0.25,-394.246971883003,-25.3926963481741,0.0014148264594332,4.38802526393061e-05
"6367","4",0.45,10,0.25,-394.246971883003,-25.3526763381691,0.00142952342818405,4.51417077189346e-05
"6368","4",0.45,10,0.25,-394.246971883003,-25.3126563281641,0.00144434993355368,4.64367271729852e-05
"6369","4",0.45,10,0.25,-394.246971883003,-25.2726363181591,0.00145930684166751,4.77661233111515e-05
"6370","4",0.45,10,0.25,-394.246971883003,-25.2326163081541,0.00147439502132914,4.91307258049681e-05
"6371","4",0.45,10,0.25,-394.246971883003,-25.1925962981491,0.00148961534399208,5.05313819966798e-05
"6372","4",0.45,10,0.25,-394.246971883003,-25.1525762881441,0.00150496868373107,5.19689572119877e-05
"6373","4",0.45,10,0.25,-394.246971883003,-25.1125562781391,0.00152045591721285,5.34443350766753e-05
"6374","4",0.45,10,0.25,-394.246971883003,-25.0725362681341,0.0015360779236664,5.49584178371244e-05
"6375","4",0.45,10,0.25,-394.246971883003,-25.0325162581291,0.00155183558485274,5.65121266847194e-05
"6376","4",0.45,10,0.25,-394.246971883003,-24.9924962481241,0.00156772978503411,5.81064020841462e-05
"6377","4",0.45,10,0.25,-394.246971883003,-24.9524762381191,0.00158376141094274,5.97422041055858e-05
"6378","4",0.45,10,0.25,-394.246971883003,-24.9124562281141,0.001599931351749,6.14205127608003e-05
"6379","4",0.45,10,0.25,-394.246971883003,-24.8724362181091,0.00161624049902915,6.31423283431119e-05
"6380","4",0.45,10,0.25,-394.246971883003,-24.832416208104,0.0016326897467324,6.49086717712688e-05
"6381","4",0.45,10,0.25,-394.246971883003,-24.792396198099,0.00164927999114763,6.67205849371957e-05
"6382","4",0.45,10,0.25,-394.246971883003,-24.752376188094,0.00166601213086943,6.85791310576198e-05
"6383","4",0.45,10,0.25,-394.246971883003,-24.712356178089,0.00168288706676369,7.04853950295643e-05
"6384","4",0.45,10,0.25,-394.246971883003,-24.672336168084,0.00169990570193265,7.24404837896999e-05
"6385","4",0.45,10,0.25,-394.246971883003,-24.632316158079,0.00171706894167939,7.44455266775423e-05
"6386","4",0.45,10,0.25,-394.246971883003,-24.592296148074,0.00173437769347179,7.65016758024803e-05
"6387","4",0.45,10,0.25,-394.246971883003,-24.552276138069,0.00175183286690598,7.86101064146235e-05
"6388","4",0.45,10,0.25,-394.246971883003,-24.512256128064,0.0017694353736692,8.07720172794447e-05
"6389","4",0.45,10,0.25,-394.246971883003,-24.472236118059,0.00178718612750217,8.29886310562053e-05
"6390","4",0.45,10,0.25,-394.246971883003,-24.432216108054,0.00180508604416089,8.52611946801376e-05
"6391","4",0.45,10,0.25,-394.246971883003,-24.392196098049,0.0018231360413779,8.75909797483614e-05
"6392","4",0.45,10,0.25,-394.246971883003,-24.352176088044,0.00184133703882295,8.99792829095114e-05
"6393","4",0.45,10,0.25,-394.246971883003,-24.312156078039,0.00185968995806322,9.2427426257044e-05
"6394","4",0.45,10,0.25,-394.246971883003,-24.272136068034,0.00187819572252289,9.49367577262e-05
"6395","4",0.45,10,0.25,-394.246971883003,-24.232116058029,0.0018968552574422,9.7508651494583e-05
"6396","4",0.45,10,0.25,-394.246971883003,-24.192096048024,0.00191566948983598,0.000100144508386328
"6397","4",0.45,10,0.25,-394.246971883003,-24.152076038019,0.00193463934845158,0.000102845756279815
"6398","4",0.45,10,0.25,-394.246971883003,-24.112056028014,0.00195376576372622,0.0001056138505189
"6399","4",0.45,10,0.25,-394.246971883003,-24.072036018009,0.00197304966774391,0.000108450274327607
"6400","4",0.45,10,0.25,-394.246971883003,-24.032016008004,0.00199249199419166,0.000111356539228252
"6401","4",0.45,10,0.25,-394.246971883003,-23.991995997999,0.0020120936783152,0.000114334185462951
"6402","4",0.45,10,0.25,-394.246971883003,-23.951975987994,0.00203185565687413,0.000117384782418443
"6403","4",0.45,10,0.25,-394.246971883003,-23.911955977989,0.00205177886809654,0.000120509929054215
"6404","4",0.45,10,0.25,-394.246971883003,-23.871935967984,0.00207186425163299,0.000123711254333837
"6405","4",0.45,10,0.25,-394.246971883003,-23.831915957979,0.00209211274850999,0.000126990417659473
"6406","4",0.45,10,0.25,-394.246971883003,-23.791895947974,0.00211252530108287,0.000130349109309504
"6407","4",0.45,10,0.25,-394.246971883003,-23.751875937969,0.00213310285298812,0.000133789050879199
"6408","4",0.45,10,0.25,-394.246971883003,-23.711855927964,0.00215384634909514,0.000137311995724373
"6409","4",0.45,10,0.25,-394.246971883003,-23.671835917959,0.00217475673545742,0.000140919729407951
"6410","4",0.45,10,0.25,-394.246971883003,-23.631815907954,0.00219583495926315,0.0001446140701494
"6411","4",0.45,10,0.25,-394.246971883003,-23.591795897949,0.00221708196878527,0.000148396869276911
"6412","4",0.45,10,0.25,-394.246971883003,-23.551775887944,0.00223849871333092,0.000152270011682294
"6413","4",0.45,10,0.25,-394.246971883003,-23.511755877939,0.00226008614319039,0.000156235416278488
"6414","4",0.45,10,0.25,-394.246971883003,-23.471735867934,0.00228184520958537,0.000160295036459601
"6415","4",0.45,10,0.25,-394.246971883003,-23.431715857929,0.00230377686461675,0.000164450860563408
"6416","4",0.45,10,0.25,-394.246971883003,-23.391695847924,0.0023258820612118,0.000168704912336204
"6417","4",0.45,10,0.25,-394.246971883003,-23.351675837919,0.00234816175307073,0.000173059251399936
"6418","4",0.45,10,0.25,-394.246971883003,-23.311655827914,0.00237061689461278,0.000177515973721501
"6419","4",0.45,10,0.25,-394.246971883003,-23.271635817909,0.0023932484409216,0.000182077212084124
"6420","4",0.45,10,0.25,-394.246971883003,-23.231615807904,0.00241605734769018,0.000186745136560721
"6421","4",0.45,10,0.25,-394.246971883003,-23.1915957978989,0.00243904457116512,0.000191521954989118
"6422","4",0.45,10,0.25,-394.246971883003,-23.1515757878939,0.00246221106809039,0.000196409913449043
"6423","4",0.45,10,0.25,-394.246971883003,-23.1115557778889,0.00248555779565044,0.000201411296740765
"6424","4",0.45,10,0.25,-394.246971883003,-23.0715357678839,0.00250908571141277,0.000206528428865276
"6425","4",0.45,10,0.25,-394.246971883003,-23.0315157578789,0.00253279577326999,0.000211763673505878
"6426","4",0.45,10,0.25,-394.246971883003,-22.9914957478739,0.00255668893938114,0.000217119434511079
"6427","4",0.45,10,0.25,-394.246971883003,-22.9514757378689,0.00258076616811264,0.000222598156378653
"6428","4",0.45,10,0.25,-394.246971883003,-22.9114557278639,0.0026050284179785,0.000228202324740738
"6429","4",0.45,10,0.25,-394.246971883003,-22.8714357178589,0.00262947664758,0.000233934466849849
"6430","4",0.45,10,0.25,-394.246971883003,-22.8314157078539,0.00265411181554488,0.00023979715206566
"6431","4",0.45,10,0.25,-394.246971883003,-22.7913956978489,0.00267893488046582,0.000245792992342412
"6432","4",0.45,10,0.25,-394.246971883003,-22.7513756878439,0.00270394680083846,0.000251924642716821
"6433","4",0.45,10,0.25,-394.246971883003,-22.7113556778389,0.00272914853499875,0.00025819480179631
"6434","4",0.45,10,0.25,-394.246971883003,-22.6713356678339,0.00275454104105986,0.000264606212247444
"6435","4",0.45,10,0.25,-394.246971883003,-22.6313156578289,0.00278012527684836,0.000271161661284392
"6436","4",0.45,10,0.25,-394.246971883003,-22.5912956478239,0.00280590219983992,0.00027786398115726
"6437","4",0.45,10,0.25,-394.246971883003,-22.5512756378189,0.00283187276709447,0.000284716049640143
"6438","4",0.45,10,0.25,-394.246971883003,-22.5112556278139,0.00285803793519073,0.00029172079051872
"6439","4",0.45,10,0.25,-394.246971883003,-22.4712356178089,0.00288439866016015,0.00029888117407721
"6440","4",0.45,10,0.25,-394.246971883003,-22.4312156078039,0.00291095589742039,0.000306200217584554
"6441","4",0.45,10,0.25,-394.246971883003,-22.3911955977989,0.00293771060170812,0.000313680985779589
"6442","4",0.45,10,0.25,-394.246971883003,-22.3511755877939,0.00296466372701133,0.00032132659135508
"6443","4",0.45,10,0.25,-394.246971883003,-22.3111555777889,0.00299181622650105,0.000329140195440397
"6444","4",0.45,10,0.25,-394.246971883003,-22.2711355677839,0.00301916905246251,0.000337125008082652
"6445","4",0.45,10,0.25,-394.246971883003,-22.2311155577789,0.00304672315622572,0.000345284288726109
"6446","4",0.45,10,0.25,-394.246971883003,-22.1910955477739,0.00307447948809556,0.000353621346689653
"6447","4",0.45,10,0.25,-394.246971883003,-22.1510755377689,0.00310243899728122,0.000362139541642135
"6448","4",0.45,10,0.25,-394.246971883003,-22.1110555277639,0.00313060263182517,0.000370842284075376
"6449","4",0.45,10,0.25,-394.246971883003,-22.0710355177589,0.00315897133853151,0.000379733035774606
"6450","4",0.45,10,0.25,-394.246971883003,-22.0310155077539,0.00318754606289381,0.000388815310286162
"6451","4",0.45,10,0.25,-394.246971883003,-21.9909954977489,0.00321632774902238,0.00039809267338218
"6452","4",0.45,10,0.25,-394.246971883003,-21.9509754877439,0.00324531733957105,0.000407568743522092
"6453","4",0.45,10,0.25,-394.246971883003,-21.9109554777389,0.00327451577566328,0.000417247192310685
"6454","4",0.45,10,0.25,-394.246971883003,-21.8709354677339,0.00330392399681784,0.000427131744952503
"6455","4",0.45,10,0.25,-394.246971883003,-21.8309154577289,0.00333354294087395,0.000437226180702343
"6456","4",0.45,10,0.25,-394.246971883003,-21.7908954477239,0.00336337354391577,0.000447534333311614
"6457","4",0.45,10,0.25,-394.246971883003,-21.7508754377189,0.00339341674019648,0.000458060091470327
"6458","4",0.45,10,0.25,-394.246971883003,-21.7108554277139,0.0034236734620618,0.000468807399244443
"6459","4",0.45,10,0.25,-394.246971883003,-21.6708354177089,0.00345414463987289,0.000479780256508352
"6460","4",0.45,10,0.25,-394.246971883003,-21.6308154077039,0.00348483120192882,0.000490982719372225
"6461","4",0.45,10,0.25,-394.246971883003,-21.5907953976989,0.0035157340743885,0.000502418900603966
"6462","4",0.45,10,0.25,-394.246971883003,-21.5507753876938,0.00354685418119205,0.000514092970045517
"6463","4",0.45,10,0.25,-394.246971883003,-21.5107553776888,0.00357819244398167,0.00052600915502324
"6464","4",0.45,10,0.25,-394.246971883003,-21.4707353676838,0.00360974978202201,0.00053817174075212
"6465","4",0.45,10,0.25,-394.246971883003,-21.4307153576788,0.00364152711212,0.000550585070733487
"6466","4",0.45,10,0.25,-394.246971883003,-21.3906953476738,0.00367352534854418,0.000563253547146017
"6467","4",0.45,10,0.25,-394.246971883003,-21.3506753376688,0.00370574540294355,0.000576181631229693
"6468","4",0.45,10,0.25,-394.246971883003,-21.3106553276638,0.00373818818426586,0.000589373843662474
"6469","4",0.45,10,0.25,-394.246971883003,-21.2706353176588,0.00377085459867545,0.000602834764929351
"6470","4",0.45,10,0.25,-394.246971883003,-21.2306153076538,0.00380374554947059,0.000616569035683528
"6471","4",0.45,10,0.25,-394.246971883003,-21.1905952976488,0.00383686193700027,0.000630581357099412
"6472","4",0.45,10,0.25,-394.246971883003,-21.1505752876438,0.00387020465858059,0.000644876491217114
"6473","4",0.45,10,0.25,-394.246971883003,-21.1105552776388,0.00390377460841061,0.000659459261278164
"6474","4",0.45,10,0.25,-394.246971883003,-21.0705352676338,0.0039375726774877,0.000674334552052139
"6475","4",0.45,10,0.25,-394.246971883003,-21.0305152576288,0.00397159975352249,0.000689507310153875
"6476","4",0.45,10,0.25,-394.246971883003,-20.9904952476238,0.00400585672085325,0.000704982544350962
"6477","4",0.45,10,0.25,-394.246971883003,-20.9504752376188,0.00404034446035989,0.000720765325861218
"6478","4",0.45,10,0.25,-394.246971883003,-20.9104552276138,0.00407506384937741,0.000736860788639786
"6479","4",0.45,10,0.25,-394.246971883003,-20.8704352176088,0.00411001576160899,0.000753274129655573
"6480","4",0.45,10,0.25,-394.246971883003,-20.8304152076038,0.00414520106703853,0.00077001060915668
"6481","4",0.45,10,0.25,-394.246971883003,-20.7903951975988,0.00418062063184277,0.000787075550924495
"6482","4",0.45,10,0.25,-394.246971883003,-20.7503751875938,0.00421627531830303,0.000804474342516132
"6483","4",0.45,10,0.25,-394.246971883003,-20.7103551775888,0.00425216598471635,0.00082221243549486
"6484","4",0.45,10,0.25,-394.246971883003,-20.6703351675838,0.00428829348530639,0.000840295345648212
"6485","4",0.45,10,0.25,-394.246971883003,-20.6303151575788,0.00432465867013374,0.000858728653193409
"6486","4",0.45,10,0.25,-394.246971883003,-20.5902951475738,0.00436126238500587,0.000877518002969762
"6487","4",0.45,10,0.25,-394.246971883003,-20.5502751375688,0.00439810547138667,0.000896669104617733
"6488","4",0.45,10,0.25,-394.246971883003,-20.5102551275638,0.00443518876630552,0.000916187732744268
"6489","4",0.45,10,0.25,-394.246971883003,-20.4702351175588,0.00447251310226601,0.000936079727074071
"6490","4",0.45,10,0.25,-394.246971883003,-20.4302151075538,0.0045100793071542,0.000956350992586491
"6491","4",0.45,10,0.25,-394.246971883003,-20.3901950975488,0.00454788820414652,0.000977007499637621
"6492","4",0.45,10,0.25,-394.246971883003,-20.3501750875438,0.00458594061161723,0.000998055284067299
"6493","4",0.45,10,0.25,-394.246971883003,-20.3101550775388,0.00462423734304555,0.00101950044729061
"6494","4",0.45,10,0.25,-394.246971883003,-20.2701350675338,0.00466277920692234,0.0010413491563736
"6495","4",0.45,10,0.25,-394.246971883003,-20.2301150575288,0.00470156700665646,0.00106360764409272
"6496","4",0.45,10,0.25,-394.246971883003,-20.1900950475238,0.00474060154048068,0.00108628220897783
"6497","4",0.45,10,0.25,-394.246971883003,-20.1500750375188,0.00477988360135736,0.00110937921533814
"6498","4",0.45,10,0.25,-394.246971883003,-20.1100550275138,0.00481941397688359,0.00113290509327102
"6499","4",0.45,10,0.25,-394.246971883003,-20.0700350175088,0.00485919344919611,0.00115686633865305
"6500","4",0.45,10,0.25,-394.246971883003,-20.0300150075038,0.00489922279487587,0.00118126951311311
"6501","4",0.45,10,0.25,-394.246971883003,-19.9899949974988,0.00493950278485215,0.00120612124398707
"6502","4",0.45,10,0.25,-394.246971883003,-19.9499749874937,0.00498003418430645,0.00123142822425378
"6503","4",0.45,10,0.25,-394.246971883003,-19.9099549774887,0.00502081775257602,0.00125719721245188
"6504","4",0.45,10,0.25,-394.246971883003,-19.8699349674837,0.00506185424305704,0.00128343503257718
"6505","4",0.45,10,0.25,-394.246971883003,-19.8299149574787,0.00510314440310751,0.00131014857396018
"6506","4",0.45,10,0.25,-394.246971883003,-19.7898949474737,0.00514468897394984,0.00133734479112334
"6507","4",0.45,10,0.25,-394.246971883003,-19.7498749374687,0.00518648869057308,0.00136503070361786
"6508","4",0.45,10,0.25,-394.246971883003,-19.7098549274637,0.00522854428163497,0.00139321339583937
"6509","4",0.45,10,0.25,-394.246971883003,-19.6698349174587,0.00527085646936354,0.00142190001682246
"6510","4",0.45,10,0.25,-394.246971883003,-19.6298149074537,0.00531342596945859,0.00145109778001339
"6511","4",0.45,10,0.25,-394.246971883003,-19.5897948974487,0.00535625349099281,0.00148081396302086
"6512","4",0.45,10,0.25,-394.246971883003,-19.5497748874437,0.00539933973631262,0.00151105590734431
"6513","4",0.45,10,0.25,-394.246971883003,-19.5097548774387,0.0054426854009388,0.00154183101807944
"6514","4",0.45,10,0.25,-394.246971883003,-19.4697348674337,0.00548629117346685,0.00157314676360068
"6515","4",0.45,10,0.25,-394.246971883003,-19.4297148574287,0.00553015773546711,0.00160501067522006
"6516","4",0.45,10,0.25,-394.246971883003,-19.3896948474237,0.00557428576138459,0.0016374303468223
"6517","4",0.45,10,0.25,-394.246971883003,-19.3496748374187,0.0056186759184387,0.00167041343447569
"6518","4",0.45,10,0.25,-394.246971883003,-19.3096548274137,0.00566332886652262,0.0017039676560184
"6519","4",0.45,10,0.25,-394.246971883003,-19.2696348174087,0.00570824525810251,0.0017381007906199
"6520","4",0.45,10,0.25,-394.246971883003,-19.2296148074037,0.00575342573811657,0.00177282067831708
"6521","4",0.45,10,0.25,-394.246971883003,-19.1895947973987,0.0057988709438738,0.00180813521952486
"6522","4",0.45,10,0.25,-394.246971883003,-19.1495747873937,0.00584458150495269,0.00184405237452077
"6523","4",0.45,10,0.25,-394.246971883003,-19.1095547773887,0.00589055804309959,0.00188058016290331
"6524","4",0.45,10,0.25,-394.246971883003,-19.0695347673837,0.00593680117212705,0.00191772666302367
"6525","4",0.45,10,0.25,-394.246971883003,-19.0295147573787,0.00598331149781189,0.00195550001139054
"6526","4",0.45,10,0.25,-394.246971883003,-18.9894947473737,0.00603008961779317,0.0019939084020476
"6527","4",0.45,10,0.25,-394.246971883003,-18.9494747373687,0.00607713612147002,0.00203296008592346
"6528","4",0.45,10,0.25,-394.246971883003,-18.9094547273637,0.00612445158989928,0.00207266337015371
"6529","4",0.45,10,0.25,-394.246971883003,-18.8694347173587,0.00617203659569307,0.00211302661737464
"6530","4",0.45,10,0.25,-394.246971883003,-18.8294147073537,0.0062198917029162,0.00215405824498858
"6531","4",0.45,10,0.25,-394.246971883003,-18.7893946973487,0.00626801746698349,0.00219576672440029
"6532","4",0.45,10,0.25,-394.246971883003,-18.7493746873437,0.00631641443455698,0.00223816058022427
"6533","4",0.45,10,0.25,-394.246971883003,-18.7093546773387,0.00636508314344307,0.00228124838946262
"6534","4",0.45,10,0.25,-394.246971883003,-18.6693346673337,0.00641402412248952,0.00232503878065321
"6535","4",0.45,10,0.25,-394.246971883003,-18.6293146573287,0.00646323789148246,0.00236954043298785
"6536","4",0.45,10,0.25,-394.246971883003,-18.5892946473237,0.00651272496104322,0.00241476207540019
"6537","4",0.45,10,0.25,-394.246971883003,-18.5492746373187,0.00656248583252526,0.00246071248562311
"6538","4",0.45,10,0.25,-394.246971883003,-18.5092546273137,0.0066125209979109,0.00250740048921528
"6539","4",0.45,10,0.25,-394.246971883003,-18.4692346173087,0.00666283093970812,0.0025548349585567
"6540","4",0.45,10,0.25,-394.246971883003,-18.4292146073037,0.00671341613084725,0.00260302481181293
"6541","4",0.45,10,0.25,-394.246971883003,-18.3891945972987,0.00676427703457774,0.00265197901186781
"6542","4",0.45,10,0.25,-394.246971883003,-18.3491745872936,0.00681541410436487,0.00270170656522445
"6543","4",0.45,10,0.25,-394.246971883003,-18.3091545772886,0.00686682778378639,0.00275221652087409
"6544","4",0.45,10,0.25,-394.246971883003,-18.2691345672836,0.00691851850642937,0.00280351796913299
"6545","4",0.45,10,0.25,-394.246971883003,-18.2291145572786,0.00697048669578683,0.00285562004044671
"6546","4",0.45,10,0.25,-394.246971883003,-18.1890945472736,0.0070227327651546,0.0029085319041619
"6547","4",0.45,10,0.25,-394.246971883003,-18.1490745372686,0.00707525711752813,0.00296226276726527
"6548","4",0.45,10,0.25,-394.246971883003,-18.1090545272636,0.00712806014549936,0.00301682187308963
"6549","4",0.45,10,0.25,-394.246971883003,-18.0690345172586,0.00718114223115369,0.0030722184999867
"6550","4",0.45,10,0.25,-394.246971883003,-18.0290145072536,0.00723450374596697,0.00312846195996674
"6551","4",0.45,10,0.25,-394.246971883003,-17.9889944972486,0.00728814505070263,0.0031855615973047
"6552","4",0.45,10,0.25,-394.246971883003,-17.9489744872436,0.00734206649530886,0.0032435267871127
"6553","4",0.45,10,0.25,-394.246971883003,-17.9089544772386,0.00739626841881594,0.00330236693387895
"6554","4",0.45,10,0.25,-394.246971883003,-17.8689344672336,0.00745075114923365,0.00336209146997275
"6555","4",0.45,10,0.25,-394.246971883003,-17.8289144572286,0.00750551500344884,0.00342270985411554
"6556","4",0.45,10,0.25,-394.246971883003,-17.7888944472236,0.00756056028712309,0.00348423156981804
"6557","4",0.45,10,0.25,-394.246971883003,-17.7488744372186,0.00761588729459055,0.0035466661237831
"6558","4",0.45,10,0.25,-394.246971883003,-17.7088544272136,0.00767149630875601,0.00361002304427456
"6559","4",0.45,10,0.25,-394.246971883003,-17.6688344172086,0.00772738760099298,0.00367431187945173
"6560","4",0.45,10,0.25,-394.246971883003,-17.6288144072036,0.00778356143104207,0.00373954219566963
"6561","4",0.45,10,0.25,-394.246971883003,-17.5887943971986,0.00784001804690959,0.00380572357574494
"6562","4",0.45,10,0.25,-394.246971883003,-17.5487743871936,0.00789675768476625,0.00387286561718758
"6563","4",0.45,10,0.25,-394.246971883003,-17.5087543771886,0.00795378056884611,0.00394097793039787
"6564","4",0.45,10,0.25,-394.246971883003,-17.4687343671836,0.00801108691134587,0.00401007013682951
"6565","4",0.45,10,0.25,-394.246971883003,-17.4287143571786,0.00806867691232418,0.00408015186711804
"6566","4",0.45,10,0.25,-394.246971883003,-17.3886943471736,0.00812655075960142,0.00415123275917515
"6567","4",0.45,10,0.25,-394.246971883003,-17.3486743371686,0.00818470862865961,0.00422332245624866
"6568","4",0.45,10,0.25,-394.246971883003,-17.3086543271636,0.00824315068254263,0.00429643060494832
"6569","4",0.45,10,0.25,-394.246971883003,-17.2686343171586,0.00830187707175674,0.00437056685323754
"6570","4",0.45,10,0.25,-394.246971883003,-17.2286143071536,0.00836088793417133,0.004445740848391
"6571","4",0.45,10,0.25,-394.246971883003,-17.1885942971486,0.00842018339492011,0.00452196223491843
"6572","4",0.45,10,0.25,-394.246971883003,-17.1485742871436,0.00847976356630247,0.00459924065245452
"6573","4",0.45,10,0.25,-394.246971883003,-17.1085542771386,0.00853962854768527,0.00467758573361518
"6574","4",0.45,10,0.25,-394.246971883003,-17.0685342671336,0.00859977842540493,0.00475700710182026
"6575","4",0.45,10,0.25,-394.246971883003,-17.0285142571286,0.00866021327266992,0.00483751436908297
"6576","4",0.45,10,0.25,-394.246971883003,-16.9884942471236,0.00872093314946353,0.00491911713376597
"6577","4",0.45,10,0.25,-394.246971883003,-16.9484742371186,0.00878193810244713,0.00500182497830468
"6578","4",0.45,10,0.25,-394.246971883003,-16.9084542271136,0.00884322816486373,0.00508564746689763
"6579","4",0.45,10,0.25,-394.246971883003,-16.8684342171086,0.008904803356442,0.0051705941431644
"6580","4",0.45,10,0.25,-394.246971883003,-16.8284142071036,0.00896666368330066,0.00525667452777115
"6581","4",0.45,10,0.25,-394.246971883003,-16.7883941970986,0.00902880913785335,0.0053438981160242
"6582","4",0.45,10,0.25,-394.246971883003,-16.7483741870935,0.00909123969871389,0.00543227437543183
"6583","4",0.45,10,0.25,-394.246971883003,-16.7083541770885,0.00915395533060203,0.00552181274323449
"6584","4",0.45,10,0.25,-394.246971883003,-16.6683341670835,0.00921695598424964,0.00561252262390408
"6585","4",0.45,10,0.25,-394.246971883003,-16.6283141570785,0.00928024159630736,0.0057044133866122
"6586","4",0.45,10,0.25,-394.246971883003,-16.5882941470735,0.00934381208925178,0.00579749436266799
"6587","4",0.45,10,0.25,-394.246971883003,-16.5482741370685,0.00940766737129313,0.00589177484292591
"6588","4",0.45,10,0.25,-394.246971883003,-16.5082541270635,0.00947180733628341,0.00598726407516362
"6589","4",0.45,10,0.25,-394.246971883003,-16.4682341170585,0.00953623186362512,0.00608397126143072
"6590","4",0.45,10,0.25,-394.246971883003,-16.4282141070535,0.00960094081818045,0.00618190555536838
"6591","4",0.45,10,0.25,-394.246971883003,-16.3881940970485,0.00966593405018114,0.00628107605950061
"6592","4",0.45,10,0.25,-394.246971883003,-16.3481740870435,0.0097312113951388,0.00638149182249741
"6593","4",0.45,10,0.25,-394.246971883003,-16.3081540770385,0.0097967726737558,0.00648316183641031
"6594","4",0.45,10,0.25,-394.246971883003,-16.2681340670335,0.00986261769183685,0.00658609503388098
"6595","4",0.45,10,0.25,-394.246971883003,-16.2281140570285,0.00992874624020106,0.00669030028532308
"6596","4",0.45,10,0.25,-394.246971883003,-16.1880940470235,0.00999515809459469,0.00679578639607809
"6597","4",0.45,10,0.25,-394.246971883003,-16.1480740370185,0.0100618530156045,0.00690256210354574
"6598","4",0.45,10,0.25,-394.246971883003,-16.1080540270135,0.0101288307485717,0.0070106360742893
"6599","4",0.45,10,0.25,-394.246971883003,-16.0680340170085,0.0101960910235068,0.00712001690111658
"6600","4",0.45,10,0.25,-394.246971883003,-16.0280140070035,0.0102636335550045,0.0072307131001371
"6601","4",0.45,10,0.25,-394.246971883003,-15.9879939969985,0.0103314580421601,0.00734273310779615
"6602","4",0.45,10,0.25,-394.246971883003,-15.9479739869935,0.0103995641684858,0.0074560852778862
"6603","4",0.45,10,0.25,-394.246971883003,-15.9079539769885,0.0104679516018284,0.00757077787853644
"6604","4",0.45,10,0.25,-394.246971883003,-15.8679339669835,0.0105366199942872,0.00768681908918112
"6605","4",0.45,10,0.25,-394.246971883003,-15.8279139569785,0.0106055689821328,0.0078042169975073
"6606","4",0.45,10,0.25,-394.246971883003,-15.7878939469735,0.0106747981857266,0.00792297959638279
"6607","4",0.45,10,0.25,-394.246971883003,-15.7478739369685,0.0107443072094413,0.00804311478076483
"6608","4",0.45,10,0.25,-394.246971883003,-15.7078539269635,0.0108140956415818,0.00816463034459061
"6609","4",0.45,10,0.25,-394.246971883003,-15.6678339169585,0.0108841630543071,0.00828753397764993
"6610","4",0.45,10,0.25,-394.246971883003,-15.6278139069535,0.0109545090035527,0.0084118332624411
"6611","4",0.45,10,0.25,-394.246971883003,-15.5877938969485,0.0110251330289544,0.00853753567101075
"6612","4",0.45,10,0.25,-394.246971883003,-15.5477738869435,0.0110960346537724,0.00866464856177837
"6613","4",0.45,10,0.25,-394.246971883003,-15.5077538769385,0.0111672133848161,0.00879317917634641
"6614","4",0.45,10,0.25,-394.246971883003,-15.4677338669335,0.0112386687123704,0.00892313463629676
